EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
560150,OTTAWA CO.,AFTON,04/02/2015,2108,Tornado, ,EF1,0,0,150000,0,OK,CST-6, ,93300,C,115,TSA,0,0,NWS Storm Survey, ,3.1,700,2,SW,2,SE,AFTON,04/02/2015,2114,36.6804,-94.9993,36.6705,-94.9453,"This is the second segment of a three segment tornado. In Ottawa County, the tornado moved through open country and then crossed Highway 60 where it threw several round hay bales. It destroyed barns and outbuildings, damaged several homes, and snapped or uprooted numerous trees as it crossed the S 510 Road and S 520 Road. Based on this damage, maximum estimated wind in this segment of the tornado was 95 to 105 mph. The tornado continued into Delaware County, Oklahoma.","Severe thunderstorms developed during the evening of the 2nd near a stationary frontal boundary that extended across northeastern Oklahoma and southeastern Kansas. A very unstable air mass over the region coupled with strong vertical wind shear resulted in some supercell thunderstorm structures. The storms produced hail up to golfball size, wind gusts of up to 80 mph, and a damaging tornado.||A complex of storms that formed in eastern Colorado and western Kansas translated southeastward during the evening and across portions of far northeastern Oklahoma during the early morning hours of the 3rd. Damaging wind occurred in northern Craig County, from the southernmost storm in that complex.",338
560151,DELAWARE CO.,BERNICE,04/02/2015,2114,Tornado, ,EF1,0,0,75000,0,OK,CST-6, ,93300,C,41,TSA,0,0,NWS Storm Survey, ,3.6,500,4,NNW,3,NE,BERNICE,04/02/2015,2119,36.6705,-94.9453,36.6561,-94.8845,"This is the third of three segments of this tornado. The tornado crossed into Delaware County near the S 520 Road. Trees were snapped or uprooted, barns and outbuildings were damaged, and homes were damaged as it approached the north end of Grand Lake from the west-northwest. It destroyed a private boat dock on the lake then moved through a community of houses to the east of the lake, resulting in damage to the roofs of homes as well as tree damage. The tornado dissipated to the east of this community in open country. Based on this damage, estimated maximum wind in this segment of the tornado was 95 to 105 mph.","Severe thunderstorms developed during the evening of the 2nd near a stationary frontal boundary that extended across northeastern Oklahoma and southeastern Kansas. A very unstable air mass over the region coupled with strong vertical wind shear resulted in some supercell thunderstorm structures. The storms produced hail up to golfball size, wind gusts of up to 80 mph, and a damaging tornado.||A complex of storms that formed in eastern Colorado and western Kansas translated southeastward during the evening and across portions of far northeastern Oklahoma during the early morning hours of the 3rd. Damaging wind occurred in northern Craig County, from the southernmost storm in that complex.",339
575351,CUSTER CO.,MOOREWOOD,04/08/2015,1958,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,94893,C,39,OUN,0,0,Trained Spotter, ,0.2,30,6,SSE,6,SSE,MOOREWOOD,04/08/2015,1958,35.653,-99.312,35.653,-99.312,"Spotters reported a brief tornado touchdown about 4 miles northeast of Hammon. No damage is known to have occurred with this tornado.","A warm front/dryline triple point was present across far northwestern Oklahoma during the daylight hours. As a weak shortwave moved across the Southern Plains, strong flow aloft overspread the region. Daytime heating and the influence of the upper wave lifted the cap, allowing for scattered severe thunderstorm development.",340
575352,CUSTER CO.,BUTLER,04/09/2015,2008,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,94893,C,39,OUN,0,0,Trained Spotter, ,0.2,30,4,NW,4,NW,BUTLER,04/09/2015,2008,35.6809,-99.2404,35.6809,-99.2404,"Spotters reported a tornado touched down about 4 miles northwest of Butler. The tornado produced no known damage.","A warm front/dryline triple point was present across far northwestern Oklahoma during the daylight hours. As a weak shortwave moved across the Southern Plains, strong flow aloft overspread the region. Daytime heating and the influence of the upper wave lifted the cap, allowing for scattered severe thunderstorm development.",341
575355,BECKHAM CO.,DELHI,04/16/2015,1900,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,94906,C,9,OUN,0,0,Storm Chaser, ,4.5,150,5,WNW,7,ENE,ERICK,04/16/2015,1915,35.207,-99.77,35.263,-99.77,"Numerous storm chasers observed a tornado that developed about 5 miles east of Erick. The tornado moved northeast and crossed Interstate 40 at the Hext Road interchange. The tornado then curved northwest and dissipated 8 miles west-southwest of Sayre. Some trees were damaged, but no structural damage was found.","A large cutoff upper low meandered across the western U.S. To the east, across the Southern Plains, a weak surface trough aided afternoon thunderstorm development, first over the Texas and Oklahoma Panhandles, where surface heating was more intense. More isolated activity developed in the warm sector across western Oklahoma, persisting into the evening hours. At least one tornado was observed near Sayre, with no significant damage. Elsewhere, large hail and damaging winds were reported.",342
575353,WOODS CO.,DACOMA,04/18/2015,1506,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,94981,C,151,OUN,0,0,Broadcast Media, ,0.5,40,8,S,8,S,DACOMA,04/18/2015,1506,36.549,-98.581,36.549,-98.581,"Video of a brief tornado was captured by a KOCO-TV storm chaser and by a local resident. The tornado caused snapped trees and damaged a metal barn at a ranch south of Dacoma.","As the slow moving upper trough continued eastward, it moved into portions of western Kansas and Oklahoma. A Pacific front/dryline surged eastward during the day, igniting thunderstorms. Given impressive upper level winds, and moderate instability, reports of large hail and damaging winds were widespread and lasted into the night.",343
574292,CREEK CO.,KELLYVILLE,05/06/2015,158,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,95604,C,37,TSA,0,0,NWS Storm Survey, ,1.5,100,6,S,5,S,KELLYVILLE,05/06/2015,200,35.8656,-96.2274,35.878,-96.2046,"A tornado split large trees and snapped large tree limbs. Based on this damage, estimated maximum wind in the tornado was 75 to 85 mph.","Thunderstorms developed over West Texas during the early morning hours of the 5th and gradually spread eastward across Oklahoma during the day. The first round of thunderstorms reached eastern Oklahoma during the evening hours. Isolated damaging wind occurred with these storms. Another round of storms developed over West Texas during the afternoon hours of the 5th. These storms moved east across Oklahoma during the evening and overnight hours. Damaging wind and a tornado occurred in northeastern Oklahoma during the early morning hours of the 6th as these storms moved through the region.",344
581784,CADDO CO.,APACHE,05/06/2015,1345,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,15,OUN,0,0,Storm Chaser, ,2,50,3,E,3,ENE,APACHE,05/06/2015,1347,34.89,-98.3159,34.9066,-98.3111,"A storm chaser observed a tornado develop approximately 2.5 miles east of Apache and move northeast to approximately 3 miles east-northeast of Apache. Trees were damaged, but no known structure damage occurred.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",345
581786,CADDO CO.,CYRIL,05/06/2015,1353,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,15,OUN,0,0,Broadcast Media, ,0.5,50,4,NW,4,NW,CYRIL,05/06/2015,1355,34.9409,-98.2499,34.9409,-98.2499,"Live coverage from Oklahoma City television stations showed a tornado develop approximately 4 miles northwest of Cyril. No damage was reported.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",346
581795,GRADY CO.,AMBER,05/06/2015,1533,Tornado, ,EF3,0,0,0,0,OK,CST-6, ,96007,C,51,OUN,0,0,NWS Storm Survey, ,10.3,1500,4,E,3,NNE,BRIDGE CREEK,05/06/2015,1626,35.1576,-97.8032,35.2664,-97.6984,"A large tornado developed east of Amber and moved slowly northeast near or along Interstate 44, then turned north impacting the community of Bridge Creek. The most intense damage occurred just east of the Interstate 44 and H.E. Bailey Turnpike Spur near Bridge Creek where EF3 damage was observed to a home (DI 2, DOD 7) and a mobile home (DI 4, DOD 12). A pickup truck was also thrown for several hundred yards in this area. Numerous homes and other buildings were damaged along the tornado path.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",347
581800,MAJOR CO.,RINGWOOD,05/06/2015,1537,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,93,OUN,0,0,Trained Spotter, ,0.1,20,5,S,5,S,RINGWOOD,05/06/2015,1538,36.3076,-98.25,36.3076,-98.25,"Numerous storm spotters and chasers reported a tornado briefly developed approximately 5 miles south of Ringwood. No damage was reported.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",348
581804,GRADY CO.,AMBER,05/06/2015,1548,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,51,OUN,0,0,Broadcast Media, ,0.3,50,5,ENE,5,ENE,AMBER,05/06/2015,1548,35.1877,-97.7982,35.1877,-97.7982,"A storm chaser with KFOR-TV observed a satellite tornado that occurred near the large tornado east of Amber. Any damage from this tornado would be indistinguishable from the damage path of the large tornado, and the location is estimated.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",349
581806,GARFIELD CO.,CARRIER,05/06/2015,1615,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,47,OUN,0,0,Trained Spotter, ,0.1,10,2,SSW,2,SSW,CARRIER,05/06/2015,1615,36.4533,-98.0338,36.4533,-98.0338,"Spotters and chasers observed a brief tornado estimated to have occurred about 2 miles south-southwest of Carrier.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",350
581824,MCCLAIN CO.,NEWCASTLE,05/06/2015,1633,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,96007,C,87,OUN,0,0,NWS Storm Survey, ,1,200,2,SSE,3,SE,NEWCASTLE,05/06/2015,1639,35.2202,-97.5783,35.2168,-97.5636,"Storm chasers observed a tornado in the southeast part of Newcastle. Aerial images indicated two outbuildings lost their roofs or were destroyed (DI 1, DOD 5).","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",351
581834,CLEVELAND CO.,(OUN)NORMAN WESTHEIMER ARPT,05/06/2015,1646,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,27,OUN,0,0,NWS Storm Survey, ,0.5,25,4,WSW,3,WSW,(OUN)NORMAN WESTHEIMER ARPT,05/06/2015,1647,35.233,-97.5344,35.2324,-97.5251,"An NWS storm survey found that a tornado touched down near 60th Avenue NW and Robinson Street in northwest Norman. Damage was observed to trees and fencing with damage direction indicating a small vortex. This area was embedded within a large swath of wind damage from the storm's rear-flank downdraft that extended from this area to near Max Westheimer Airport.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",352
581839,CLEVELAND CO.,(OUN)NORMAN WESTHEIMER ARPT,05/06/2015,1653,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,96007,C,27,OUN,0,0,NWS Storm Survey, ,3.25,1000,2,WSW,3,NNW,(OUN)NORMAN WESTHEIMER ARPT,05/06/2015,1710,35.2453,-97.4974,35.2905,-97.4946,"A tornado developed south of 36th Avenue NW and Rock Creek Road and traveled basically north near 36th Avenue to near Indian Hills Road through the northwest side of Norman. Numerous house roofs, trees, fences and power poles were damaged in the neighborhoods along 36th Avenue. HVAC equipment was damaged and light poles were downed at the Norman Healthplex hospital at 36th Avenue NW and Tecumseh Road.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",353
581844,DEWEY CO.,SEILING,05/06/2015,1733,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,43,OUN,0,0,Broadcast Media, ,0.3,30,10,ESE,10,ESE,SEILING,05/06/2015,1733,36.0946,-98.7545,36.0946,-98.7545,"A storm chaser with KOKH observed a tornado east-southeast of Seiling. No damage was reported and the location is estimated.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",354
581853,CADDO CO.,LAKE CHICKASHA DAM,05/06/2015,1741,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,15,OUN,0,0,Trained Spotter, ,3.5,200,1,S,3,NE,LAKE CHICKASHA DAM,05/06/2015,1749,35.1228,-98.13,35.1607,-98.0925,"Storm spotters observed a tornado northwest and north of Verden and near and east of Lake Chickasha. The radar signature indicated that this tornado was likely a potentially significant tornado, however no damage was reported in this very rural area and the torando path is estimated.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",355
581858,GRANT CO.,WAKITA,05/06/2015,1756,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,53,OUN,0,0,Storm Chaser, ,0.3,20,5,SSW,5,SSW,WAKITA,05/06/2015,1757,36.8131,-97.9546,36.8131,-97.9546,"A storm chaser observed a brief tornado estimated to be approximately 5 miles south-southwest of Wakita. No known damage occurred.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",356
581863,GRADY CO.,TUTTLE,05/06/2015,1849,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,51,OUN,0,0,NWS Storm Survey, ,0.5,40,3,SE,3,WNW,BRIDGE CREEK,05/06/2015,1851,35.2534,-97.7779,35.247,-97.7753,"Chaser video and an NWS storm survey indicated that a tornado touched down about 3 miles southeast of Tuttle and moved south-southeast. Trees were uprooted (DOD 27, DI 3) and two homes sustained minor damage (DOD 2, DI 2-4).","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",357
581864,GRADY CO.,TUTTLE,05/06/2015,1911,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96007,C,51,OUN,0,0,NWS Storm Survey, ,3.5,200,4,E,2,NNE,BRIDGE CREEK,05/06/2015,1921,35.2977,-97.741,35.262,-97.7031,"Videos from storm chasers and an NWS damage survey indicate a tornado developed about 4 miles east-northeast of Tuttle and moved southeast then east to about 2 miles northeast of Bridge Creek. Observed damage was confined to trees along the path. The end of the path likely overlapped with the north end of the damage path of the Bridge Creek tornado from earlier in the day.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",358
581866,OKLAHOMA CO.,VALLEY BROOK,05/06/2015,1941,Tornado, ,EF3,0,12,0,0,OK,CST-6, ,96007,C,109,OUN,0,0,NWS Storm Survey, ,2,700,0,NNE,2,NW,VALLEY BROOK,05/06/2015,1948,35.4061,-97.4769,35.4209,-97.4994,"A tornado touched down near Southeast 59th Street and Eastern Avenue in Oklahoma City, and moved north along Eastern Avenue, then northwest crossing Interstate 35 near and south of Southeast 44th Street before turning west and dissipating near Southeast 44th Street and Lindsay Avenue. The most significant damage occurred just east of Interstate 35 where a motel sustained significant damage losing most walls on the second floor (DI 6, DOD 8) and significant damage to many recreational vehicles at an adjacent RV park. While not directly related to the tornado, one woman perished while seeking shelter from the tornado in a below ground storm cellar. Heavy rains flooded the cellar, and the woman drowned.","A potent Spring storm system took shape across the Southern and Central Plains. Strong surface cyclogenesis took shape during the day, allowing ample moisture to return northward with strong southerly flow. At the same time, a strong upper level shortwave trough allowed strong mid level westerlies to overspread much of the Plains region. With large instability and wind shear, the stage was set for widespread severe storm development. Storms initiated within the open warm sector ahead of the dryline. The first storm developed near Lawton and moved northeast along I-44 into parts of central Oklahoma, resulting in several tornadoes and large hail. Additional supercells spawned tornadoes across northern Oklahoma, and the slow moving nature of storms lead to several occurrences of flash flooding. Storms continued well into the night.",359
582212,COTTON CO.,RANDLETT,05/08/2015,1704,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96316,C,33,OUN,0,0,Broadcast Media, ,0.2,50,2,W,2,W,RANDLETT,05/08/2015,1704,34.18,-98.495,34.18,-98.495,"A report was relayed via media of a brief rain-wrapped tornado damaging road signs near the interchange of Interstate 44 and US-277.","Another round of storms developed across the Texas panhandle and developed into a line as it moved eastward across southern Oklahoma.",360
582213,COTTON CO.,RANDLETT,05/08/2015,1716,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96316,C,33,OUN,0,0,Storm Chaser, ,0.2,50,5,ESE,5,ESE,RANDLETT,05/08/2015,1716,34.1523,-98.3792,34.1523,-98.3792,"A storm chaser reported a tornado briefly developed approximately 5 miles east or east-southeast of Randlett. No damage was reported.","Another round of storms developed across the Texas panhandle and developed into a line as it moved eastward across southern Oklahoma.",361
582214,JEFFERSON CO.,WAURIKA,05/08/2015,1740,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96316,C,67,OUN,0,0,Broadcast Media, ,0.5,50,6,W,6,W,WAURIKA,05/08/2015,1740,34.17,-98.105,34.17,-98.105,"KSWO TV reported a tornado crossed highway 70 to the west of Waurika. No damage was reported and the location is estimated.","Another round of storms developed across the Texas panhandle and developed into a line as it moved eastward across southern Oklahoma.",362
582215,JEFFERSON CO.,WAURIKA,05/08/2015,1808,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96316,C,67,OUN,0,0,Public, ,0.2,50,1,E,1,E,WAURIKA,05/08/2015,1808,34.17,-97.9825,34.17,-97.9825,"A video was taken of a brief tornado near Waurika. No damage was reported and the location of this tornado is estimated.","Another round of storms developed across the Texas panhandle and developed into a line as it moved eastward across southern Oklahoma.",363
584336,LOVE CO.,THACKERVILLE,05/09/2015,1630,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96375,C,85,OUN,0,0,Trained Spotter, ,0.3,30,1,E,1,E,THACKERVILLE,05/09/2015,1630,33.79,-97.1226,33.79,-97.1226,"A tornado produced some minor tree damage near Thackerville.","As the upper low continued to slowly track east across the Great Plains, storms once again formed in north Texas and the Texas panhandle and made their way eastward across Oklahoma through the day and evening of the 9th.",364
584337,LOVE CO.,MARIETTA,05/09/2015,1650,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96375,C,85,OUN,0,0,Trained Spotter, ,0.3,30,7,SE,7,SE,MARIETTA,05/09/2015,1650,33.8684,-97.0337,33.8684,-97.0337,"A tornado was reported to have touched down briefly near Loves Valley Road near Tucks Ferry. No damage was reported.","As the upper low continued to slowly track east across the Great Plains, storms once again formed in north Texas and the Texas panhandle and made their way eastward across Oklahoma through the day and evening of the 9th.",365
584338,COTTON CO.,RANDLETT,05/09/2015,1709,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96375,C,33,OUN,0,0,Storm Chaser, ,1,100,5,W,5,W,RANDLETT,05/09/2015,1711,34.18,-98.5475,34.18,-98.5475,"A storm chaser reported a stovepipe tornado crossing US-70 west of Randlett via spotternetwork.","As the upper low continued to slowly track east across the Great Plains, storms once again formed in north Texas and the Texas panhandle and made their way eastward across Oklahoma through the day and evening of the 9th.",366
584340,MARSHALL CO.,WILLIS,05/09/2015,1724,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96375,C,95,OUN,0,0,Storm Chaser, ,3,200,2,N,5,N,WILLIS,05/09/2015,1730,33.919,-96.83,33.9624,-96.83,"Storm chasers observed a tornado that moved from approximately 2 miles north to 5 miles north of Willis, although no specific points of damage were relayed to the NWS. This may have been a succession of two tornadoes.","As the upper low continued to slowly track east across the Great Plains, storms once again formed in north Texas and the Texas panhandle and made their way eastward across Oklahoma through the day and evening of the 9th.",367
584341,BRYAN CO.,SILO,05/09/2015,1825,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,96375,C,13,OUN,0,0,Storm Chaser, ,5.25,200,1,SSW,8,N,DURANT EAKER ARPT,05/09/2015,1835,34.0266,-96.4867,34.0458,-96.4,"A tornado developed about 1 miles south-southwest of Silo and moved east-northeast to at least 5 miles north-northwest of Durant. At least one home received roof damage and a mobile home was also damaged. Numerous trees were downed along the path and one truck suffered damage in the adjacent rear-flank downdraft region.","As the upper low continued to slowly track east across the Great Plains, storms once again formed in north Texas and the Texas panhandle and made their way eastward across Oklahoma through the day and evening of the 9th.",368
584343,BECKHAM CO.,ELK CITY,05/09/2015,1924,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96375,C,9,OUN,0,0,Emergency Manager, ,0.31,100,7,N,7,N,ELK CITY,05/09/2015,1925,35.507,-99.406,35.509,-99.401,"Several spotters and chasers observed a tornado develop north of Elk City. Emergency management reports that the tornado developed just inside Beckham County before moving into Roger Mills County.","As the upper low continued to slowly track east across the Great Plains, storms once again formed in north Texas and the Texas panhandle and made their way eastward across Oklahoma through the day and evening of the 9th.",369
584344,ROGER MILLS CO.,HAMMON,05/09/2015,1925,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96375,C,129,OUN,0,0,Emergency Manager, ,1.7,100,8,S,8,S,HAMMON,05/09/2015,1926,35.509,-99.401,35.519,-99.375,"The tornado that developed just inside Beckham County north of Elk City moved into Roger Mills County. The tornado damaged trees and a cattle feeder.","As the upper low continued to slowly track east across the Great Plains, storms once again formed in north Texas and the Texas panhandle and made their way eastward across Oklahoma through the day and evening of the 9th.",370
579367,PITTSBURG CO.,(MLC)MC ALESTER MUNI,05/10/2015,801,Tornado, ,EF1,0,0,35000,0,OK,CST-6, ,96025,C,121,TSA,0,0,NWS Storm Survey, ,3.8,240,1,SE,1,SSW,KREBS,05/10/2015,804,34.8727,-95.7721,34.9114,-95.7244,"A tornado destroyed a barn, rolled a horse trailer, blew down a grain silo, and uprooted trees. Based on this damage, estimated maximum wind in the tornado was 90 to 100 mph.","A slow-moving low pressure trough moved from the Rockies into the Plains during the 9th and 10th. Several disturbances rotating through this trough translated across the Southern Plains during this period. With very moist and unstable air in place over the region, multiple periods of thunderstorms occurred. Locally heavy rainfall as well as severe weather was prevalent across eastern Oklahoma.",371
